2,1,0.707
0.01,0,0.707
2.5,1,0.686
2.8,2.5,0.682
1.3,0,0.649
0.01,0,0.631
0.01,0,0.631
11.6,0.3,0.631
0.4,18.5,0.85
1.4,5,0.704
13,3,0.54
2.9,3,0.651
0.01,0,0.796
9.6,3.5,0.655
8.3,4.3,0.615
4,3,0.922
3.5,1.5,0.965
0.01,0.2,0.94
1.6,1.2,0.912
1.6,0.1,0.895
0.01,0,0.818
12.8,16,0.77
3.5,1.5,0.721
0.01,0,0.9
0.01,0,0.748
0.01,0,0.715
0.01,0,0.715
0.01,0,0.686
0.01,0,0.61
0.01,0,0.603
0.2,0,0.598
0.01,0.1,0.513
0.01,0.4,0.498
0.01,0,0.499
0.01,0,0.51
5.8,0,0.479
13.2,9.5,0.477
0.7,4.5,0.532
4.9,10,0.608
1.4,0,0.533
0.2,0,0.511
10.9,14,0.475
0,0,0.562
0,0,0.563
0,0,0.505
0.01,0,0.458
12.2,3.6,0.449
0.8,0.6,0.502
0.3,0.1,0.446
0.01,1,0.407
0.01,1.3,0.407
0.2,8.8,0.404
14.5,2.2,0.371
1.1,12.7,0.434
11.8,3.3,0.425
2.2,0,0.453
0.01,0,0.564
0.01,0,0.561
0.01,0,0.509
0,0,0.477
5.9,1.5,0.473
1.4,0,0.449
0.01,0,0.501
0.01,0,0.477
0.01,0,0.451
0,0,0.407
0.01,0,0.392
2.7,0.4,0.353
0.1,1.2,0.363
0.01,0.5,0.365
0,0.3,0.365
0.01,0.5,0.365
0.01,0,0.354
0,5,0.351
0.01,6.5,0.335
0.01,0,0.307
0.01,0,0.295
0.4,0.1,0.295
0.01,0,0.288
0.01,0,0.267
0.01,0,0.253
8,0,0.26
0.01,0,0.266
0,0.5,0.289
0.01,8,0.253
16,13.5,0.253
4,5,0.274
0.01,0,0.46
0,0,0.348
0,0,0.287
6.2,0,0.263
0.1,1.5,0.245
0.01,2,0.304
14.4,2.5,0.263
0.01,13.8,0.229
0.5,2.5,0.445
0.01,0,0.285
0.01,1.8,0.267
0,0,0.24
0.01,3,0.246
0.8,1,0.219
0,10,0.219
0.01,0,0.236
0.1,13.5,0.21
21.5,14.2,0.205
0.8,3,0.461
2.3,1.5,0.491
2.2,0.5,0.371
8.4,10,0.337
11.7,23,0.396
3.1,5,0.782
8.6,2.3,0.748
16.3,13.5,0.659
0.7,0.2,0.818
0.01,0,0.785
6.5,0.5,0.683
0.01,0,0.569
0,0,0.552
0,0,0.491
0,0,0.449
0,0,0.407
0,0,0.365
0.01,0.3,0.357
0.5,0,0.358
0.5,0,0.31
0,0,0.295
0,0,0.295
0,0,0.242
1.4,0,0.218
1.4,0,0.18
0,0,0.246
0.01,0,0.253
0.01,0,0.245
0,0,0.232
1.3,0,0.225
0,0,0.202
0.01,0,0.2
0.01,0,0.196
0.01,0,0.196
0.5,0,0.196
0.1,0,0.2
15.3,6.2,0.21
6,0.1,0.202
10.5,0,0.196
38,0,0.182
0.01,0,0.259
0,0,0.254
0,0,0.184
0,0,0.165
0,0,0.141
0.01,0,0.14
0.01,0,0.151
26,0,0.142
7.5,0,0.137
0.01,0,0.149
0.01,0,0.161
0,0,0.152
0,0,0.14
0,0,0.127
0,0,0.118
0,0,0.128
15.6,0.1,0.157
0.01,0,0.156
0,0.3,0.177
1.8,10,0.142
0,0,0.11
0,0,0.109
0,0,0.098
4.6,0,0.104
6.5,21.5,0.117
14.6,0.5,0.14
0.1,2.5,0.287
5.6,1.5,0.259
25.8,0.5,0.267
1.5,0.7,0.317
1.1,0,0.654
22.5,7,0.307
4.3,0,0.518
38.5,0,0.734
0.01,0,0.569
37.4,0.3,0.491
17,0.6,0.486
38.6,0,0.664
0.01,0,0.953
18.4,0,1.239
0.1,22,0.803
18.3,24,0.76
0.01,0,0.714
0.4,0,0.617
42.4,0.2,0.544
2.5,0,0.649
34.8,14.2,0.574
43.5,1.5,0.505
3.2,4.7,0.993
82.2,45.5,1.323
56.6,7,2.006
60.5,0,6.819
29.5,9.5,4.894
0.4,1,4.293
0.01,0.5,3.073
2.6,0,2.543
6.5,2,1.864
28,0.5,1.611
6.2,0.2,1.436
4,1.2,1.238
47,11.3,1.181
71,17.5,1.658
60,27.2,3.185
35.3,32,5.901
38.5,47.2,7.434
14.8,13.2,8.629
10.5,13.5,7.929
4.1,6,5.224
35.5,9.8,3.968
18.1,4.7,4.381
4.9,2,5.109
24.4,3,3.76
0.4,0,3.215
0.9,0,2.672
8.1,0,2.06
9.8,1.1,1.915
11.5,7.4,1.823
32.5,10.3,1.622
18.3,13.7,2.945
20.8,0,3.516
0.5,0.7,3.44
2.5,7.4,3.522
12,5.7,3.07
48.5,3.4,2.541
6.2,0.5,2.695
11.8,15,2.753
2.7,1.1,2.726
4.6,0.1,2.596
1.1,8.8,2.286
38.4,32,2.206
0.01,2,1.797
24.8,0.1,2.019
0.01,0,1.707
9.3,0.2,1.525
22.7,16.5,1.448
83.1,29.1,1.528
0.2,0.1,4.303
7.6,2.8,2.819
3,7.9,0.622
4.3,2.8,0.456
0.01,0,0.36
0,0.1,0.282
0,4.5,0.249
30.6,7,0.199
23.5,20.6,0.144
0.01,0.1,0.316
51.5,0.9,0.365
51.6,35.2,0.356
53.5,60.8,0.403
33.7,41.2,0.72
3,7.5,1.586
6.2,2.6,1.085
0.3,0,0.669
0,0.5,0.451
0.01,2.5,0.347
34.7,0,0.242
19.2,3.5,0.173
13,5.7,0.212
25.7,14.2,0.151
26,8,0.157
20.5,42.7,0.228
182.9,183,0.232
15,11.5,4.8
0.2,1,6.631
5,0.1,5.373
0.5,0,3.541
15.9,0,3.975
15.9,5,3.352
30.5,5,3.352
17.1,29.5,3.944
27,25,4.281
76,69,3.795
4.8,4,5.498
0.01,0,6.466
0.01,0,4.216
0.01,0.5,3.048
10,10.9,2.349
3.8,2,2.079
10.2,2.8,1.897
1.5,4.5,1.559
0.01,2,1.493
0.01,0,1.326
0.01,0,1.224
0.01,0,1.195
0.01,0,1.138
0,0,1.066
27.3,3,0.966
16.9,10.5,1.047
0.01,0,1.131
0.01,0,1.553
0.01,0,1.085
0.01,0,1.015
0.01,0,0.961
0.01,0,0.916
0.01,0,0.898
0.01,0,0.87
0.01,0,0.819
0.01,0,0.784
0.01,0,0.758
0.01,0,0.72
0.01,0,0.685
149.3,198,0.673
16.4,50,1.237
0.01,0,13.832
0.01,0,7.742
0.01,0,3.886
5.7,3.3,2.483
0.01,0,2.141
0.01,0,2.067
0.01,0,1.915
0.01,0,1.567
0.01,0,1.403
0.01,0,1.429
0.01,0,1.31
0.01,0,1.146
0.01,0,0.996
0.01,0,0.973
0.2,0,0.94
0.01,0,0.92
0.01,0,0.898
0.01,0,0.858
143.5,55,0.786
146.9,52.2,0.737
0.01,1.2,16.737
0.01,0,11.252
0.01,0,5.514
0.01,0,3.138
0.01,0,2.254
0,0,1.833
0.01,0,1.637
6.1,0,1.354
0.01,3.7,1.27
0.01,0,1.033
0.01,0,0.996
5.9,16,0.959
0.01,0.7,0.911
0.01,0,0.842
0.01,0,0.751
0.01,0,0.729
1.6,0,0.729
5.5,6.5,0.678
0.01,0,0.659
4.5,3.3,0.622
0.01,0,0.598
0.01,0,0.564
0.01,0,0.545
3,0.5,0.489
2.5,0,0.486
0.01,0,0.519
0.01,0,0.489
0.01,0,0.455
0.01,0,0.442
1.1,0,0.433
0.01,0,0.433
0.01,0,0.426
0.01,0,0.417
0.01,0,0.417
0.01,0,0.406
0.01,2,0.401
14.2,3,0.401
0.2,0.7,0.407
0.01,0,0.43
0.01,0,0.417
0.01,0,0.402
0.01,0,0.387
0,0,0.385
5.1,0,0.385
2.2,0.3,0.388
0.01,0,0.415
0.01,0,0.417
0.01,0,0.402
0.01,0,0.399
0.01,0,0.385
0.01,0,0.385
0.01,0,0.376
0.01,0,0.385
31.3,14.6,0.378
9.5,5,0.409
4.7,3,0.662
0.1,0,0.544
0.01,0,0.524
0.01,0,0.524
0.01,0,0.457
0.01,0,0.414
0.01,0,0.401
5.6,0.1,0.392
0.8,0,0.392
0.01,0,0.401
0.3,0,0.39
0.01,0,0.385
5.8,1.2,0.376
0.2,0,0.369
0.2,0,0.388
0.7,0,0.392
0.01,0,0.385
0.01,0,0.385
0.01,0,0.378
6.3,1.5,0.371
10.3,2.8,0.353
0.5,0,0.359
0.9,0,0.398
0.3,0,0.391
0.01,0,0.385
4.7,2,0.385
0.01,0,0.392
7.1,0.1,0.392
1.6,0,0.375
1.4,0,0.385
3,5.5,0.383
0.5,1.5,0.37
0.01,0,0.369
0.01,0,0.383
0.01,0,0.385
0.01,0,0.37
0.01,0,0.36
0.01,0,0.353
0.01,0,0.353
0.01,0,0.353
0.01,0,0.346
0.01,0,0.337
0,0,0.337
16.1,0,0.337
0.01,0,0.337
0.01,0,0.337
0,1.5,0.337
0.01,0,0.337
0.01,0,0.32
0.01,0,0.308
0.01,0,0.308
63.3,18.5,0.308
0.01,0,0.406
0.01,0,0.948
0,0,0.444
73,51,0.384
16,2,0.581
0.01,0,2.301
0.01,0,1.445
0.01,0,1.132
31,0,0.948
0.01,0,0.814
0.01,0,0.729
0,0,0.669
0.01,0,0.604
0.01,0,0.598
0.01,0,0.588
0.01,1.3,0.523
0.01,0,0.486
0.01,0,0.486
0.01,0,0.48
0.01,0,0.449
0.01,0,0.447
0.01,1.7,0.433
0,0,0.417
2.2,0,0.417
5,0.1,0.404
0.01,0,0.417
0.01,0,0.417
2.2,2,0.109
0.01,0,0.085
4,70,0.084
1,0,0.101
0.01,0,0.281
0.01,0,0.116
0.01,0,0.084
0.01,0,0.084
0,0,0.076
35.3,15,0.066
0.01,0,0.083
0.01,0,0.279
0.01,0,0.157
13,100,0.114
70,0,0.11
0.01,0,0.373
0,0,0.823
0,0,0.438
0.01,0,0.344
0.01,0,0.281
0.01,0,0.256
0.01,0,0.25
0.01,5,0.216
0,0,0.196
0.01,3,0.184
0.01,0,0.168
30,0,0.156
0,0,0.226
0.01,10,0.22
0.01,0,0.164
162.2,25.5,0.154
10.5,6.7,0.17
0,0,5.695
0.01,0,2.338
0.01,0,1.519
0.01,0,1.153
0.01,0,0.929
0.01,0,0.795
0,0,0.758
0,0,0.758
3.5,0,0.73
5.2,0,0.645
15.2,0,0.574
1,0.5,0.496
4.3,0,0.453
0.01,0,0.473
0,0,0.43
0,0,0.393
0,0,0.391
0,0,0.341
0.01,0,0.337
0.01,0,0.337
0.01,0,0.315
0,0,0.299
0,0,0.281
0.01,0,0.266
0.01,0,0.253
0.01,0,0.223
0,4.8,0.221
12,5.4,0.223
13.2,6.8,0.207
0.01,0,0.421
0.01,0,0.316
0.01,0,0.26
21,6.8,0.224
0.01,0,0.281
0.01,0,0.47
0.01,0,0.318
0.01,0,0.224
0.01,0,0.21
24,0,0.21
0.01,0,0.198
0.8,0,0.196
0.01,0,0.203
2,0,0.206
0.01,0,0.196
0.01,0,0.196
91,0,0.222
0.01,0,0.399
0,0,0.386
5.4,14,0.237
11.3,0.5,0.228
1.5,12.5,0.241
30.8,0,0.406
7.5,10,0.357
46.4,7,0.292
82.7,57,0.505
89.6,107.7,3.61
81.2,106,3.455
30.8,39,11.255
23.8,0,9.843
27.1,24,6.188
149.3,28.2,6.989
0.8,2,11.498
7.3,0.3,8.914
36.8,4.2,5.186
0.01,0,3.938
0.4,0,3.153
0,0,2.555
72.1,25.6,1.916
22.1,0.8,3.066
11.7,0.2,2.459
24.8,21,2.603
40.7,8.4,2.748
75.9,10,3.477
78.5,10,6.486
16.3,6.5,8.99
13.3,0,7.387
0.3,0,6.014
0,0,6.108
0.01,0,4.483
0.4,0,3.551
25.1,0,2.642
1.4,1.3,2.843
0.8,0,2.051
42.8,0,1.576
0.3,0.2,1.302
15.5,0.1,1.42
2.8,0,1.204
30.3,0,1.187
22.6,26,1.081
11.9,20,2.273
22.9,25,2.203
35.1,2.5,2.679
0.9,0,3.584
0,0,3.357
29.2,4.1,2.765
0.01,1.5,2.635
0.01,0.1,2.23
0.01,0,1.732
0.01,0,1.528
0.01,0,1.28
0.9,0,1.138
0.8,0,0.982
10.3,0,0.914
79.6,0,1.043
0.01,0.1,1.235
18.6,0.4,1.564
0.01,0,1.047
0.01,0,0.997
0.4,2,1
75,54,0.869
85.2,11.5,0.91
7,16.5,5.383
13,1,5.218
17.8,0,4.691
1.3,0,3.416
20.5,2.7,2.746
10.6,5.6,2.239
60.6,0,2.12
6.5,0,2.324
0.7,5,1.81
0.5,0,1.502
0.01,1,0.883
0.01,11.5,0.787
26.2,19,0.926
15.4,44,0.873
8.8,10,0.835
0.01,0,0.809
0,0,0.87
0,0,0.914
36.5,2,0.926
49.5,10,0.926
2.8,1,0.94
1.5,0,2.175
0.01,0,1.984
21,0,1.657
2,0,1.537
0,0,1.283
2.4,0,1.071
10.3,3.6,0.936
57.4,0.8,0.918
0,0.3,1.104
34.4,6.8,1.081
0.5,3,0.954
0,0.6,1.326
0.01,0,1.028
0.01,0,0.925
0.01,0,0.829
0.01,0,0.758
0.01,0.8,0.758
98.6,10,0.835
18.3,50,1.095
23.7,20.5,3.926
0.3,3.1,4.099
2.4,1.1,4.541
3.1,0.5,2.889
0,0.5,2.269
2.3,0,1.9
4.6,0,1.627
6,20,1.273
0.2,1.5,1.147
14.5,0.1,1.284
0.01,6.5,1.164
1.8,35.5,1.117
0.01,0,1.059
0.01,0,0.989
0,0.3,0.87
0.01,0,0.87
30.3,40,0.844
4.2,1.5,0.763
0,0,1.75
0.01,0,1.018
0.01,0,0.848
0.01,0,0.758
0.01,0,0.701
0.01,0,0.675
0.01,0,0.639
0.01,0,0.617
6,8,0.645
1.2,2,0.565
0.01,0,0.664
0.01,0,0.568
0.01,0,0.534
0.01,4.5,0.541
26.1,6.1,0.518
0.9,2,0.722
0.01,0.8,0.66
0.01,0,0.509
0,0,0.477
0,0.5,0.477
31.7,8.5,0.468
2,1.8,0.555
0.01,0.5,0.862
0.01,0,0.732
0.01,0,0.575
0.01,0,0.561
0.01,0,0.532
0.01,0,0.505
91.6,0,0.477
0.2,24,2.302
0,0,4.417
0,0,2.236
0.01,0,1.687
0.2,7.2,1.442
47.8,5,1.235
0.01,30,2.501
0.2,4,2.771
40.3,14,2.089
8.2,1,1.653
0.1,0,2.576
0.01,0,2.036
0.01,0,1.644
0.01,0,1.291
0.01,0,1.155
0.01,0,1.128
0.01,0,0.979
5.4,0,0.926
7.8,0.4,0.926
1.6,0.2,0.893
0.01,0,0.89
0.2,0,0.802
1.7,0.5,0.706
3.4,1.5,0.645
0.01,0,0.645
0.01,0.1,0.62
0.01,0,0.548
0.01,0,0.505
23.7,0,0.543
42.8,22.5,0.49
0.01,1.5,0.807
0.01,0,1.077
0.01,0,0.848
0.4,0,0.678
0.2,0,0.746
1.3,0,0.707
6.2,0.1,0.603
0.5,0,0.589
0.01,0,0.589
0.01,0,0.622
0.01,0,0.583
0.01,0,0.533
0.01,0,0.505
0.01,0,0.517
109.4,39,0.504
26,15,0.496
0.9,2,5.123
0.01,0.1,3.164
1,0.3,1.948
0.01,0,1.404
0.01,0,1.208
0.01,0,1.147
0.01,0,1.097
1.3,0,0.911
0.01,0,0.842
9.2,0.5,0.733
1,0,0.732
0.9,1.5,0.77
0.4,1.5,0.771
0.01,0,0.618
0.01,0,0.619
0.01,0,0.606
0.01,0,0.606
0.01,0,0.606
0.01,0,0.593
0.01,0,0.571
0.01,0,0.525
0.01,0,0.505
70.6,0,0.453
2.2,0,0.448
0.01,0,0.897
11.2,1,0.558
11.3,14.1,0.483
0.7,1.7,0.685
0.01,0,0.686
0,0,0.598
1.6,6,0.53
0.01,0,0.513
8.8,0,0.493
33,4,0.48
0.01,1,0.724
0.3,1,0.711
3.3,5,0.609
1.1,3.5,0.625
7.4,16,0.682
16.5,7,0.69
0.9,8.3,0.937
0.01,0,0.97
0.01,1,1.059
0,0,0.936
0,0,0.863
0,0,0.783
18,2.5,0.783
4.1,1.5,0.735
0,0,0.771
0.2,0.2,0.705
0.01,0,0.606
0.01,0,0.606
11.5,0,0.593
1.6,11.7,0.584
0.01,1,0.583
0,0,0.522
0.01,0,0.492
0.01,0,0.48
0.01,0,0.482
0,0,0.555
22,9,0.553
0.01,0,0.864
0,0,1.002
0,0,0.649
0,0,0.55
0,0,0.523
34.3,0,0.527
2,9,0.539
3.5,6.5,0.98
0,0,0.815
0,0,0.7
0.7,1.5,0.613
0.01,0,0.601
0,0,0.548
0,0,0.531
0,0,0.53
0.01,0,0.53
0.01,0,0.521
0,0,0.492
0.01,0,0.443
0.01,0,0.424
0.01,0,0.472
0,0,0.465
0.01,0,0.429
0,0,0.405
0.8,2.8,0.38
1.3,2.7,0.379
0.2,2.7,0.379
1.2,1,0.427
2.6,1.8,0.419
1.4,3,0.404
0,0,0.395
0,0,0.403
0,1.8,0.371
9,0,0.344
5.8,0,0.369
23.9,12.3,0.348
0,0.1,0.466
0,0,0.398
0,0,0.364
0.01,0,0.344
0.01,0,0.348
0.01,0.2,0.361
0,0,0.337
0,0.1,0.333
63.9,40,0.305
0.2,2,1.209
0,0,0.628
54.8,0,0.475
0,5.5,0.401
0.01,0,0.482
0.01,0,0.367
0.01,0,0.354
0,0,0.327
0.01,0,0.328
0.01,0,0.304
0.01,0,0.303
0.01,0,0.303
0.01,0,0.303
0,0,0.28
0,0,0.278
0,0,0.249
0,0,0.262
0.01,0,0.252
0.01,0,0.234
0,0,0.227
0,0,0.227
2.8,0,0.24
0,0,0.287
0.2,1.5,0.255
4.5,2.5,0.227
9.8,12.5,0.227
4.4,0,0.227
0.1,0,0.321
25.9,1.7,0.279
0.01,0.2,0.252
0.01,0,0.312
0.01,0,0.303
0,0,0.267
7.8,0,0.253
0.01,0,0.292
0.01,0,0.304
0,0,0.281
0,0,0.246
15.5,0,0.18
0.2,0,0.152
0.01,0,0.152
0.55,0,0.208
0.01,0,0.201
0.01,0,0.177
0,0,0.196
10.9,0.1,0.227
0.7,0,0.227
0,0,0.238
0,0,0.205
0,1,0.156
0.1,1,0.176
3.4,20,0.232
0.01,0,0.253
0.01,0,0.218
11.6,0,0.177
70.2,3,0.198
0.1,0,0.514
40.4,0,0.457
21.5,0,0.325
113.6,28,0.523
21.4,50,1.274
5.4,0,2.929
10.8,10,2.2
19.8,13.5,1.245
32.8,32.5,1.058
10.2,0,1.193
0.01,7,1.767
0,0,1.391
73.8,23,1.118
0,0,5.995
8.6,0,4.542
42.1,11.5,2.025
0.01,0,1.665
4.1,15,1.343
10.2,5,1.621
13.1,0,1.82
10.2,0.1,1.547
5.1,0,1.622
7.2,1,1.5
14,0,1.413
43,0,1.264
26.5,5.7,1.781
5.4,1,2.159
0,0,3.269
25.8,2.5,2.04
5.6,4.5,1.913
16.9,10,1.706
48,20.1,1.633
3.4,10,2.396
0.1,0.5,3.035
5.9,3.5,2.243
6,5.3,2.047
35.4,2.5,1.988
25,0,1.777
22,3,1.744
37.4,1,1.786
10.2,0,1.826
89.8,4.2,1.817
0.2,0,2.012
20.2,0,2.027
17.2,4.3,1.77
20,13,2.146
36.8,0,2.593
0.2,0,2.489
2.4,0,1.757
0.3,0,1.635
0.01,0,1.544
1.8,0,1.296
8.6,0,1.186
21.7,0,1.11
0.6,0,1.144
0.01,0,1.162
7.2,28,1.08
175.8,204,1.006
87,2,6.982
28.7,10,13.869
15.7,14,7.577
20.7,18,6.496
0.4,0.8,4.581
0.01,0,3.761
9.3,33,3.123
33,3.5,2.519
1.2,36,3.819
0,4.5,3.922
48.1,45,3.533
2.7,4.4,2.562
23.7,2.7,2.783
44.6,4.3,2.344
20.5,0,2.2
1.5,0,2.245
14.8,5.5,2.389
13,4.5,2.189
0.2,0,2.3
0,0,2.24
0,0,1.693
32.4,0,1.525
0.01,1,1.461
5.5,0,1.591
0.01,0,1.465
0.01,0,1.255
0.01,0,1.162
0.01,0,1.107
6.5,1,0.97
20,0,0.934
27.2,11,1.253
5.4,1,1.499
38.9,9.5,1.487
5.4,1,1.487
1.8,0,1.94
15.2,3,1.546
7.9,0,1.335
6.6,0,1.43
0,0.5,1.379
15.2,0.2,1.221
5.8,5,1.145
1.3,0.1,1.136
0,0,1.291
19,5.5,1.172
107.4,62,1.154
34.4,5.5,2.726
9.4,20,8.324
5.4,35,7.854
12.1,2,5.102
0.01,0,3.519
0.01,0,3.041
3.2,7.8,2.615
0.01,0,2.283
0,0,1.668
0,0,1.517
0,0,1.456
0,0,1.288
0.01,0,1.148
16.8,20,1.111
4.2,14.5,1.076
0.01,0,1.218
2.3,0,1.091
35.7,4,0.956
8.7,0,0.93
0.3,3,0.999
0.01,0,0.957
0.01,0,0.882
0.01,0,0.84
0.01,0,0.783
0.01,0,0.783
37.5,0,0.743
0.01,0,0.701
8.7,6.5,0.732
0.01,0,0.732
3.3,0.1,0.686
0.01,0.1,0.65
0.01,0,0.678
2.2,0,0.65
12.7,1.5,0.622
4.8,7,0.631
0.5,3.8,0.751
0.2,0,0.711
0,0,0.663
0.01,0,0.631
0.01,0,0.606
0.5,0,0.606
7.1,5.3,0.584
0.5,1.7,0.581
0.01,0.1,0.534
11.2,0.1,0.53
0.01,0,0.527
0.01,0,0.528
0.01,0,0.53
0.01,1,0.508
54.6,40,0.505
2.3,6.5,0.677
4.3,8,1.031
2.5,1.6,0.794
20.2,5,0.916
13.4,8,0.896
0.4,20,1.348
0.01,0,1.882
0.01,0,1.531
0,2.3,1.14
0.01,0,1.071
4.5,0,0.943
11,3.3,0.903
0.01,0,0.92
0.01,0,0.888
6.5,0.1,0.776
0.7,0,0.711
0.01,0,0.682
0.01,0,0.682
0.01,0,0.652
0.01,0,0.631
0.01,0,0.631
0.01,0,0.631
10.1,2.7,0.628
0.01,0,0.597
0.01,0,0.56
0.01,0,0.53
0.01,0,0.521
10.8,0,0.505
0.1,0,0.505
1.5,4.7,0.55
0.01,1,0.54
0.01,0,0.505
0.01,0,0.505
0.01,0,0.496
9.5,0,0.483
0.01,0,0.48
0.01,0,0.48
32.2,29,0.48
0.01,0,2.508
0.01,0,0.988
0.01,0.9,0.715
0.01,0,0.57
7.5,0.1,0.53
12,1.5,0.549
0.01,0,0.579
4.2,0,0.574
17.6,0,0.521
0.2,2,0.547
0.01,0,0.595
20,1,0.581
1.5,2,0.602
2.7,0,0.748
1,1,0.652
0.7,2,0.671
3,2,0.696
1,4,0.701
0.01,0,0.713
0.2,0,0.701
0,0,0.652
0.01,0,0.596
0.01,0,0.589
5.1,0.5,0.589
0.2,0,0.589
1.4,0.1,0.563
3.4,0.3,0.561
0.4,0.6,0.561
0.01,0,0.512
0.01,0,0.505
0.01,0,0.505
0.01,0,0.505
7.3,1,0.489
0.01,1,0.477
0.01,0,0.503
0.01,0,0.505
0.01,0,0.481
0.01,0,0.477
0.01,0,0.477
0.01,0,0.452
4.9,0,0.449
0.2,2.7,0.416
0.6,0,0.47
0.01,0,0.477
1.5,1,0.477
0.01,0,0.503
0.01,0,0.505
0.01,0,0.407
0.01,0,0.393
0.1,0,0.393
0.01,0,0.369
0.01,0,0.365
0.01,0,0.365
0,0,0.349
6.9,2,0.337
3.4,0.5,0.337
14.5,3,0.387
20,1,0.437
0.01,0,0.449
0.01,0,0.754
0.01,0,0.568
0.01,0,0.496
0,0,0.477
0.01,0,0.42
0.2,0,0.369
0.01,0,0.365
4,0.6,0.365
0.01,0.5,0.365
0.01,0,0.391
5.7,3.6,0.377
1.3,3,0.365
0.01,0,0.393
0.01,0,0.393
0,0,0.393
6.4,0,0.393
0.3,0,0.352
0,0,0.337
0.01,0,0.337
0.01,0,0.337
3,0.5,0.337
1.6,0.9,0.337
0.01,0.1,0.337
0.01,1,0.346
0,5,0.337
1.2,1,0.337
0.01,0,0.337
0.01,0,0.337
0,0,0.337
0,0,0.313
0,0,0.309
0,0,0.283
0.01,0,0.281
0.01,0,0.281
26.8,1.5,0.257
9.9,4,0.253
9.9,4,0.564
0.01,0,0.461
0.01,0,0.574
0.01,0,0.415
0.01,0,0.393
0.01,0,0.393
0,0,0.393
0.9,3,0.365
1.2,5,0.34
4.7,9,0.337
0.01,0,0.37
0.01,3,0.426
0,0,0.393
0,0,0.369
0,0,0.324
0,0,0.309
1,0,0.283
0.1,0,0.281
0.01,0,0.281
0,0,0.281
0,0,0.281
0.01,0,0.281
0,0,0.281
0.3,6,0.257
8,2,0.253
0.01,2,0.338
0,0,0.442
0,0,0.321
0,5.3,0.295
4,1,0.281
0.01,0.3,0.265
0.01,0,0.267
0.01,0,0.281
0.01,0,0.281
0.01,0,0.281
0,0,0.257
0.01,0,0.253
146.8,34.1,0.257
20.2,0,3.556
0.01,0,2.941
0.01,0,0.896
0,0,0.558
0.01,0,0.529
0,0,0.543
0.01,0,0.479
0.01,0,0.433
6.4,10,0.392
73.8,15.8,0.385
31,15.5,1.21
2.7,2.6,3.23
0.1,0,2.679
0,0,1.865
0.01,0,1.305
0.01,0,1.026
0.01,0,0.762
0.01,0,0.784
0,0,0.699
2.8,0,0.648
0,0,0.606
26.8,0,0.592
0.1,0,0.774
16.4,0,0.635
15.5,0.1,0.594
0.3,0,0.662
0,0,0.637
21.5,5,0.581
0.01,0,0.54
12.1,20,0.53
0.3,2,1.463
2.5,0.5,9.844
0.01,0,6.269
0.01,0,1.631
0.01,0,0.677
0.01,0,0.366
0,0,0.485
5.4,4,0.253
17.9,7.6,0.42
0,0.3,0.53
0.01,0.1,0.575
16.4,0,0.534
0.01,0,0.508
3.7,0,0.505
0,0,0.483
26.5,0,0.488
46.2,82,0.48
146.1,168,0.524
24,15,19.703
8.8,0,8.911
38.7,0,4.882
23.5,0.1,3.745
1.4,0,3.471
0.01,0,3.189
8.8,4,2.554
0.3,0,2.175
0.6,0,1.926
0,0,1.445
0.01,0,1.445
64.2,2.8,1.231
10.3,0.2,1.355
0.01,9,1.486
64.5,15,1.353
0.4,22,1.602
16.9,23,1.912
17.5,0,1.698
28.7,0.3,1.732
5,5.3,1.738
5.1,1,1.725
9.5,0,1.545
7.8,0,1.498
37,0.5,1.458
24.6,0.5,1.408
17.3,0,1.404
8.8,1,1.166
11.2,1.5,1.153
29.7,0,1.181
49.3,4,1.141
0.2,0.1,1.225
5.7,0.1,1.171
2.4,0.1,1.057
10.5,3,0.998
3.3,0,1.039
0.3,0,0.989
0,0,0.904
0.01,0,0.833
29.5,0,0.767
0.01,0,0.822
13.9,6.5,0.806
36.1,5,0.742
0,0,0.893
38.2,0,0.949
4.1,0,0.85
4.1,0,0.807
0.01,0,0.832
0,0,0.79
0,0,0.758
7.8,0,0.739
34.6,0,0.72
1.7,4.6,0.773
96.8,0.2,0.74
12.7,8.5,1.086
11.5,9,1.215
4.2,1,1.057
0,0,0.964
64.7,10,0.866
22.5,9,1.069
0.3,0,1.347
18.6,0,1.529
2.6,10,1.465
5.5,11.5,1.475
22.3,2,1.559
13.8,20,1.623
188.4,200,2.005
14.3,9,2.783
9.2,0,16.774
9.5,1,9.95
0.7,0,6.697
0,0,5.061
15.2,0,3.579
7.6,6.5,3.08
20.1,5.3,2.755
6.1,9.9,2.947
75.8,7,4.544
26.9,16.8,5.204
106.3,13.5,7.688
26.2,49,17.367
0.2,20,16.63
25,20.3,10.634
75.5,17,8.373
24.1,18,11.765
121.3,156.5,11.738
196.5,140,17.814
5,18.5,61.075
2.5,3,31.342
4.6,2.5,14.812
100.5,80,10.943
44.9,21.5,9.343
11.8,35,7.739
0.01,0.1,23.385
182,94.6,13.138
1.2,0,21.103
0,0,30.388
8,35.5,15.376
7.3,15.5,10.525
15.2,16.5,8.624
0,0,6.554
0.3,0,5.542
1.3,0,4.722
0,0,4.097
0,0,3.617
0,0,3.156
0,0,2.74
0,0,2.366
0,1.5,1.998
100.4,138,1.768
65.8,36.5,1.961
0.01,0.5,21.696
0,0,11.48
0.6,0,7.87
0.01,0,5.871
